Application_ID,Customer_ID,Application_Date,Channel,Current_Status,Drop_Off_Stage
APP0009940,CUST0009940,2025-01-28,Web,Abandoned,Form
APP0009941,CUST0009941,2024-09-21,Mobile,Completed,Final Approval
APP0009942,CUST0009942,2025-02-16,Web,Completed,Final Approval
APP0009943,CUST0009943,2025-03-06,Mobile,Completed,Final Approval
APP0009944,CUST0009944,2024-11-15,Mobile,Abandoned,Document Upload
APP0009945,CUST0009945,2025-06-07,Mobile,Completed,Final Approval
APP0009946,CUST0009946,2024-12-19,Web,Rejected,KYC
APP0009947,CUST0009947,2025-07-30,Mobile,Completed,Final Approval
APP0009948,CUST0009948,2024-10-09,Web,Completed,Final Approval
APP0009949,CUST0009949,2025-07-29,Branch,Completed,Final Approval
APP0009950,CUST0009950,2025-06-07,Mobile,Abandoned,Form
APP0009951,CUST0009951,2024-11-20,Web,Rejected,Final Approval
APP0009952,CUST0009952,2025-04-25,Web,In Progress,Form
APP0009953,CUST0009953,2024-12-22,Web,In Progress,Document Upload
APP0009954,CUST0009954,2025-06-18,Mobile,Completed,Final Approval
APP0009955,CUST0009955,2024-10-28,Mobile,Completed,Final Approval
APP0009956,CUST0009956,2024-11-28,Branch,Completed,Final Approval
APP0009957,CUST0009957,2024-12-21,Web,Completed,Final Approval
APP0009958,CUST0009958,2024-11-11,Web,Completed,Final Approval
APP0009959,CUST0009959,2024-12-30,Mobile,Abandoned,KYC
APP0009960,CUST0009960,2025-04-07,Mobile,Completed,Final Approval
APP0009961,CUST0009961,2025-04-19,Mobile,Completed,Final Approval
APP0009962,CUST0009962,2025-03-21,Web,Abandoned,Form
APP0009963,CUST0009963,2024-11-08,Web,Completed,Final Approval
APP0009964,CUST0009964,2024-11-12,Mobile,Completed,Final Approval
APP0009965,CUST0009965,2025-08-01,Mobile,Completed,Final Approval
APP0009966,CUST0009966,2024-11-30,Mobile,Abandoned,Document Upload
APP0009967,CUST0009967,2024-10-07,Mobile,In Progress,Document Upload
APP0009968,CUST0009968,2025-02-12,Mobile,Completed,Final Approval
APP0009969,CUST0009969,2024-09-02,Mobile,Completed,Final Approval
APP0009970,CUST0009970,2025-01-03,Web,Abandoned,KYC
APP0009971,CUST0009971,2025-07-09,Mobile,Abandoned,Form
APP0009972,CUST0009972,2024-12-06,Web,Completed,Final Approval
APP0009973,CUST0009973,2025-05-14,Branch,Completed,Final Approval
APP0009974,CUST0009974,2025-02-25,Mobile,Completed,Final Approval
APP0009975,CUST0009975,2025-01-07,Web,Completed,Final Approval
APP0009976,CUST0009976,2025-04-29,Mobile,Abandoned,Document Upload
APP0009977,CUST0009977,2025-04-05,Mobile,Rejected,Form
APP0009978,CUST0009978,2024-12-25,Mobile,Completed,Final Approval
APP0009979,CUST0009979,2024-11-20,Mobile,Completed,Final Approval
APP0009980,CUST0009980,2025-07-31,Web,Completed,Final Approval
APP0009981,CUST0009981,2024-10-31,Web,In Progress,KYC
APP0009982,CUST0009982,2025-08-16,Web,Completed,Final Approval
APP0009983,CUST0009983,2025-02-18,Web,Completed,Final Approval
APP0009984,CUST0009984,2025-08-29,Web,Abandoned,KYC
APP0009985,CUST0009985,2025-01-06,Web,Abandoned,Form
APP0009986,CUST0009986,2025-03-25,Web,Completed,Final Approval
APP0009987,CUST0009987,2025-04-12,Web,Completed,Final Approval
APP0009988,CUST0009988,2025-01-01,Mobile,Completed,Final Approval
APP0009989,CUST0009989,2024-11-18,Mobile,Completed,Final Approval
APP0009990,CUST0009990,2025-03-08,Mobile,Abandoned,Form
APP0009991,CUST0009991,2025-04-29,Mobile,Completed,Final Approval
APP0009992,CUST0009992,2024-12-04,Web,Completed,Final Approval
APP0009993,CUST0009993,2025-06-06,Branch,Completed,Final Approval
APP0009994,CUST0009994,2025-04-21,Branch,Completed,Final Approval
APP0009995,CUST0009995,2024-10-30,Mobile,Completed,Final Approval
APP0009996,CUST0009996,2025-08-08,Mobile,Completed,Final Approval
APP0009997,CUST0009997,2024-09-16,Mobile,Abandoned,KYC
APP0009998,CUST0009998,2025-04-26,Web,In Progress,Document Upload
APP0009999,CUST0009999,2025-02-07,Web,Completed,Final Approval
APP0010000,CUST0010000,2025-04-26,Web,Completed,Final Approval
APP0010001,CUST0010001,2025-06-09,Branch,Completed,Final Approval
APP0010002,CUST0010002,2025-05-08,Mobile,Completed,Final Approval
APP0010003,CUST0010003,2025-04-25,Mobile,Completed,Final Approval
APP0010004,CUST0010004,2025-07-03,Web,Completed,Final Approval
APP0010005,CUST0010005,2025-05-14,Mobile,Abandoned,Document Upload
APP0010006,CUST0010006,2025-06-24,Mobile,Completed,Final Approval
APP0010007,CUST0010007,2025-01-25,Mobile,Completed,Final Approval
APP0010008,CUST0010008,2024-11-13,Web,Abandoned,Form
APP0010009,CUST0010009,2024-11-24,Branch,Rejected,Document Upload
APP0010010,CUST0010010,2025-04-11,Mobile,Completed,Final Approval
APP0010011,CUST0010011,2025-03-13,Mobile,Completed,Final Approval
APP0010012,CUST0010012,2024-09-28,Branch,Completed,Final Approval
APP0010013,CUST0010013,2024-11-13,Mobile,Rejected,Document Upload
APP0010014,CUST0010014,2025-08-19,Web,Completed,Final Approval
APP0010015,CUST0010015,2025-05-23,Branch,Completed,Final Approval
APP0010016,CUST0010016,2025-06-02,Mobile,Completed,Final Approval
APP0010017,CUST0010017,2024-11-10,Mobile,Completed,Final Approval
APP0010018,CUST0010018,2024-09-23,Mobile,Completed,Final Approval
APP0010019,CUST0010019,2024-12-15,Mobile,Completed,Final Approval
APP0010020,CUST0010020,2025-07-09,Mobile,Completed,Final Approval
APP0010021,CUST0010021,2025-03-03,Mobile,Completed,Final Approval
APP0010022,CUST0010022,2025-06-13,Mobile,Completed,Final Approval
APP0010023,CUST0010023,2025-02-24,Web,Abandoned,Form
APP0010024,CUST0010024,2025-02-25,Mobile,Completed,Final Approval
APP0010025,CUST0010025,2025-04-07,Mobile,Completed,Final Approval
APP0010026,CUST0010026,2025-08-16,Mobile,Completed,Final Approval
APP0010027,CUST0010027,2025-02-06,Web,Completed,Final Approval
APP0010028,CUST0010028,2025-04-05,Mobile,Abandoned,Form
APP0010029,CUST0010029,2025-08-01,Mobile,Completed,Final Approval
APP0010030,CUST0010030,2025-01-13,Branch,Completed,Final Approval
APP0010031,CUST0010031,2025-07-03,Web,Completed,Final Approval
APP0010032,CUST0010032,2025-03-14,Web,Completed,Final Approval
APP0010033,CUST0010033,2025-07-17,Web,Abandoned,Form
APP0010034,CUST0010034,2025-02-17,Mobile,Completed,Final Approval
APP0010035,CUST0010035,2025-04-17,Mobile,Abandoned,KYC
APP0010036,CUST0010036,2024-12-26,Mobile,In Progress,KYC
APP0010037,CUST0010037,2025-04-19,Web,Completed,Final Approval
APP0010038,CUST0010038,2024-12-28,Branch,Completed,Final Approval
APP0010039,CUST0010039,2025-04-10,Web,Abandoned,Form
APP0010040,CUST0010040,2025-06-14,Mobile,In Progress,Form
APP0010041,CUST0010041,2025-02-05,Web,Completed,Final Approval
APP0010042,CUST0010042,2025-02-03,Web,Completed,Final Approval
APP0010043,CUST0010043,2024-12-26,Mobile,Completed,Final Approval
APP0010044,CUST0010044,2025-05-24,Mobile,Completed,Final Approval
APP0010045,CUST0010045,2025-04-04,Mobile,Completed,Final Approval
APP0010046,CUST0010046,2025-03-07,Mobile,In Progress,Form
APP0010047,CUST0010047,2024-09-09,Web,Completed,Final Approval
APP0010048,CUST0010048,2024-10-10,Mobile,Abandoned,Form
APP0010049,CUST0010049,2024-09-02,Web,Completed,Final Approval
APP0010050,CUST0010050,2025-07-07,Mobile,Completed,Final Approval
APP0010051,CUST0010051,2025-07-07,Mobile,Abandoned,Document Upload
APP0010052,CUST0010052,2024-09-24,Web,In Progress,Document Upload
APP0010053,CUST0010053,2024-09-16,Web,Abandoned,KYC
APP0010054,CUST0010054,2025-06-12,Web,Completed,Final Approval
APP0010055,CUST0010055,2025-03-10,Web,Abandoned,KYC
APP0010056,CUST0010056,2024-12-21,Web,Rejected,Document Upload
APP0010057,CUST0010057,2025-04-12,Mobile,Completed,Final Approval
APP0010058,CUST0010058,2024-11-25,Web,Completed,Final Approval
APP0010059,CUST0010059,2024-11-11,Mobile,Completed,Final Approval
APP0010060,CUST0010060,2025-01-12,Web,Abandoned,KYC
APP0010061,CUST0010061,2025-07-23,Web,Completed,Final Approval
APP0010062,CUST0010062,2025-06-07,Mobile,In Progress,Form
APP0010063,CUST0010063,2024-11-08,Mobile,Rejected,Final Approval
APP0010064,CUST0010064,2025-03-24,Web,Completed,Final Approval
APP0010065,CUST0010065,2025-07-19,Mobile,Abandoned,KYC
APP0010066,CUST0010066,2025-08-13,Web,Completed,Final Approval
APP0010067,CUST0010067,2025-06-05,Web,Completed,Final Approval
APP0010068,CUST0010068,2024-10-17,Mobile,Completed,Final Approval
APP0010069,CUST0010069,2024-11-26,Web,Abandoned,Document Upload
APP0010070,CUST0010070,2024-11-18,Web,Completed,Final Approval
APP0010071,CUST0010071,2024-10-25,Mobile,Completed,Final Approval
APP0010072,CUST0010072,2024-11-02,Mobile,Completed,Final Approval
APP0010073,CUST0010073,2024-12-24,Web,Abandoned,KYC
APP0010074,CUST0010074,2025-03-21,Web,Completed,Final Approval
APP0010075,CUST0010075,2025-01-23,Web,Abandoned,KYC
APP0010076,CUST0010076,2025-01-31,Web,In Progress,KYC
APP0010077,CUST0010077,2024-11-28,Web,Completed,Final Approval
APP0010078,CUST0010078,2024-10-25,Mobile,Completed,Final Approval
APP0010079,CUST0010079,2025-08-30,Mobile,Completed,Final Approval
APP0010080,CUST0010080,2025-04-06,Web,Abandoned,Form
APP0010081,CUST0010081,2024-11-22,Mobile,Completed,Final Approval
APP0010082,CUST0010082,2025-06-22,Branch,In Progress,Document Upload
APP0010083,CUST0010083,2025-06-30,Mobile,Completed,Final Approval
APP0010084,CUST0010084,2025-08-18,Mobile,In Progress,KYC
APP0010085,CUST0010085,2024-10-28,Web,Completed,Final Approval
APP0010086,CUST0010086,2025-04-21,Mobile,Completed,Final Approval
APP0010087,CUST0010087,2025-08-23,Mobile,Completed,Final Approval
APP0010088,CUST0010088,2025-06-21,Branch,Completed,Final Approval
APP0010089,CUST0010089,2024-11-21,Web,Completed,Final Approval
APP0010090,CUST0010090,2025-07-22,Mobile,Completed,Final Approval
APP0010091,CUST0010091,2025-01-31,Mobile,Abandoned,Document Upload
APP0010092,CUST0010092,2025-02-25,Web,Completed,Final Approval
APP0010093,CUST0010093,2025-03-22,Mobile,Completed,Final Approval
APP0010094,CUST0010094,2025-06-08,Mobile,Abandoned,Document Upload
APP0010095,CUST0010095,2024-10-13,Mobile,Abandoned,KYC
APP0010096,CUST0010096,2025-03-15,Web,Rejected,Document Upload
APP0010097,CUST0010097,2025-06-25,Mobile,Completed,Final Approval
APP0010098,CUST0010098,2025-03-19,Web,Completed,Final Approval
APP0010099,CUST0010099,2024-12-09,Mobile,Abandoned,KYC
APP0010100,CUST0010100,2024-09-20,Web,Completed,Final Approval
APP0010101,CUST0010101,2025-03-19,Mobile,Completed,Final Approval
APP0010102,CUST0010102,2025-05-14,Mobile,Abandoned,Document Upload
APP0010103,CUST0010103,2025-03-19,Web,In Progress,Document Upload
APP0010104,CUST0010104,2025-08-23,Mobile,In Progress,Document Upload
APP0010105,CUST0010105,2025-04-07,Web,Completed,Final Approval
APP0010106,CUST0010106,2025-03-04,Web,Abandoned,KYC
APP0010107,CUST0010107,2024-09-20,Mobile,Completed,Final Approval
APP0010108,CUST0010108,2025-03-22,Web,Rejected,Document Upload
APP0010109,CUST0010109,2024-10-31,Branch,In Progress,Form
APP0010110,CUST0010110,2025-05-22,Mobile,Completed,Final Approval
APP0010111,CUST0010111,2024-10-28,Mobile,Rejected,KYC
APP0010112,CUST0010112,2025-07-27,Web,Abandoned,Document Upload
APP0010113,CUST0010113,2024-12-19,Mobile,Rejected,Document Upload
APP0010114,CUST0010114,2025-02-05,Web,Completed,Final Approval
APP0010115,CUST0010115,2024-10-22,Mobile,Completed,Final Approval
APP0010116,CUST0010116,2024-11-15,Web,Completed,Final Approval
APP0010117,CUST0010117,2025-08-02,Mobile,Completed,Final Approval
APP0010118,CUST0010118,2024-12-12,Mobile,Abandoned,KYC
APP0010119,CUST0010119,2025-03-06,Web,In Progress,Form
APP0010120,CUST0010120,2025-08-24,Mobile,Completed,Final Approval
APP0010121,CUST0010121,2025-04-15,Mobile,Completed,Final Approval
APP0010122,CUST0010122,2024-09-15,Web,In Progress,Document Upload
APP0010123,CUST0010123,2025-01-08,Mobile,Abandoned,Form
APP0010124,CUST0010124,2025-01-19,Mobile,Completed,Final Approval
APP0010125,CUST0010125,2024-12-09,Web,Completed,Final Approval
APP0010126,CUST0010126,2024-11-27,Branch,Abandoned,KYC
APP0010127,CUST0010127,2025-03-02,Mobile,Abandoned,Document Upload
APP0010128,CUST0010128,2025-01-15,Web,Abandoned,Form
APP0010129,CUST0010129,2024-12-16,Web,Completed,Final Approval
APP0010130,CUST0010130,2025-01-28,Mobile,Abandoned,KYC
APP0010131,CUST0010131,2025-01-03,Web,Completed,Final Approval
APP0010132,CUST0010132,2024-11-22,Mobile,Completed,Final Approval
APP0010133,CUST0010133,2025-02-12,Web,Abandoned,Document Upload
APP0010134,CUST0010134,2025-08-09,Web,Completed,Final Approval
APP0010135,CUST0010135,2025-03-03,Mobile,Completed,Final Approval
APP0010136,CUST0010136,2025-04-06,Mobile,Completed,Final Approval
APP0010137,CUST0010137,2025-08-25,Mobile,Completed,Final Approval
APP0010138,CUST0010138,2025-04-11,Mobile,Completed,Final Approval
APP0010139,CUST0010139,2024-11-20,Branch,Completed,Final Approval
APP0010140,CUST0010140,2025-01-23,Web,Completed,Final Approval
APP0010141,CUST0010141,2025-02-25,Web,Completed,Final Approval
APP0010142,CUST0010142,2025-02-20,Mobile,Abandoned,Form
APP0010143,CUST0010143,2024-10-24,Mobile,Completed,Final Approval
APP0010144,CUST0010144,2024-10-08,Web,Rejected,KYC
APP0010145,CUST0010145,2025-01-05,Mobile,Completed,Final Approval
APP0010146,CUST0010146,2025-07-30,Mobile,Abandoned,KYC
APP0010147,CUST0010147,2025-05-19,Mobile,Completed,Final Approval
APP0010148,CUST0010148,2025-07-04,Branch,Completed,Final Approval
APP0010149,CUST0010149,2024-11-02,Web,Completed,Final Approval
APP0010150,CUST0010150,2025-01-29,Mobile,Completed,Final Approval
APP0010151,CUST0010151,2025-03-31,Branch,Completed,Final Approval
APP0010152,CUST0010152,2025-02-05,Web,Completed,Final Approval
APP0010153,CUST0010153,2025-01-30,Web,Completed,Final Approval
APP0010154,CUST0010154,2025-01-09,Mobile,Rejected,Document Upload
APP0010155,CUST0010155,2024-09-18,Mobile,Abandoned,KYC
APP0010156,CUST0010156,2025-07-09,Mobile,Completed,Final Approval
APP0010157,CUST0010157,2025-08-06,Web,Completed,Final Approval
APP0010158,CUST0010158,2024-09-29,Web,Rejected,KYC
APP0010159,CUST0010159,2025-01-28,Mobile,Completed,Final Approval
APP0010160,CUST0010160,2025-03-08,Mobile,Completed,Final Approval
APP0010161,CUST0010161,2025-06-13,Mobile,Abandoned,Document Upload
APP0010162,CUST0010162,2025-08-26,Web,In Progress,Document Upload
APP0010163,CUST0010163,2025-01-29,Mobile,Abandoned,Document Upload
APP0010164,CUST0010164,2025-05-31,Web,Abandoned,Form
APP0010165,CUST0010165,2025-08-08,Branch,In Progress,Form
APP0010166,CUST0010166,2025-06-30,Web,Completed,Final Approval
APP0010167,CUST0010167,2024-12-15,Mobile,Abandoned,KYC
APP0010168,CUST0010168,2025-06-25,Web,Completed,Final Approval
APP0010169,CUST0010169,2025-01-28,Web,Completed,Final Approval
APP0010170,CUST0010170,2024-09-06,Web,Abandoned,KYC
APP0010171,CUST0010171,2025-06-03,Mobile,Abandoned,Document Upload
APP0010172,CUST0010172,2025-07-01,Mobile,Completed,Final Approval
APP0010173,CUST0010173,2025-01-03,Mobile,Abandoned,Form
APP0010174,CUST0010174,2025-02-11,Mobile,Abandoned,KYC
APP0010175,CUST0010175,2025-01-10,Web,Completed,Final Approval
APP0010176,CUST0010176,2024-10-12,Mobile,Abandoned,Form
APP0010177,CUST0010177,2025-08-29,Web,Abandoned,Form
APP0010178,CUST0010178,2024-09-08,Web,Abandoned,KYC
APP0010179,CUST0010179,2025-03-21,Mobile,Completed,Final Approval
APP0010180,CUST0010180,2024-09-05,Mobile,Abandoned,Document Upload
APP0010181,CUST0010181,2025-05-09,Mobile,Abandoned,Final Approval
APP0010182,CUST0010182,2025-07-25,Mobile,Completed,Final Approval
APP0010183,CUST0010183,2025-04-22,Branch,Completed,Final Approval
APP0010184,CUST0010184,2025-04-09,Mobile,Abandoned,KYC
APP0010185,CUST0010185,2025-06-29,Mobile,Completed,Final Approval
APP0010186,CUST0010186,2025-08-21,Mobile,Completed,Final Approval
APP0010187,CUST0010187,2025-07-11,Web,Completed,Final Approval
APP0010188,CUST0010188,2024-11-23,Web,Completed,Final Approval
APP0010189,CUST0010189,2025-03-24,Branch,Abandoned,KYC
APP0010190,CUST0010190,2025-06-25,Mobile,Abandoned,Document Upload
APP0010191,CUST0010191,2024-12-16,Mobile,Completed,Final Approval
APP0010192,CUST0010192,2025-05-04,Web,Completed,Final Approval
APP0010193,CUST0010193,2024-09-08,Mobile,Rejected,KYC
APP0010194,CUST0010194,2025-07-17,Mobile,Completed,Final Approval
APP0010195,CUST0010195,2025-04-12,Branch,In Progress,Document Upload
APP0010196,CUST0010196,2025-05-29,Web,In Progress,Document Upload
APP0010197,CUST0010197,2025-06-28,Mobile,In Progress,KYC
APP0010198,CUST0010198,2024-11-18,Branch,Abandoned,Document Upload
APP0010199,CUST0010199,2025-02-11,Mobile,Completed,Final Approval
APP0010200,CUST0010200,2025-07-10,Mobile,Completed,Final Approval
APP0010201,CUST0010201,2024-10-30,Mobile,Completed,Final Approval
APP0010202,CUST0010202,2025-06-27,Mobile,Completed,Final Approval
APP0010203,CUST0010203,2024-12-14,Mobile,Abandoned,KYC
APP0010204,CUST0010204,2025-03-29,Web,Abandoned,KYC
APP0010205,CUST0010205,2025-03-05,Branch,Completed,Final Approval
APP0010206,CUST0010206,2025-05-08,Web,Rejected,KYC
APP0010207,CUST0010207,2025-07-02,Branch,Completed,Final Approval
APP0010208,CUST0010208,2025-01-05,Mobile,Abandoned,Document Upload
APP0010209,CUST0010209,2024-11-01,Mobile,Abandoned,KYC
APP0010210,CUST0010210,2025-02-01,Mobile,Abandoned,Document Upload
APP0010211,CUST0010211,2025-04-11,Mobile,Completed,Final Approval
APP0010212,CUST0010212,2025-05-31,Mobile,Abandoned,KYC
APP0010213,CUST0010213,2025-06-01,Mobile,Rejected,KYC
APP0010214,CUST0010214,2025-01-02,Branch,Completed,Final Approval
APP0010215,CUST0010215,2025-08-07,Mobile,Completed,Final Approval
APP0010216,CUST0010216,2024-09-30,Web,Completed,Final Approval
APP0010217,CUST0010217,2024-10-12,Mobile,Completed,Final Approval
APP0010218,CUST0010218,2024-09-09,Mobile,Completed,Final Approval
APP0010219,CUST0010219,2025-08-04,Web,Completed,Final Approval
APP0010220,CUST0010220,2024-11-04,Mobile,Rejected,Document Upload
APP0010221,CUST0010221,2025-04-07,Mobile,Rejected,KYC
APP0010222,CUST0010222,2025-06-23,Web,Completed,Final Approval
APP0010223,CUST0010223,2025-06-06,Web,Completed,Final Approval
APP0010224,CUST0010224,2025-08-12,Mobile,Abandoned,KYC
APP0010225,CUST0010225,2024-09-19,Mobile,Completed,Final Approval
APP0010226,CUST0010226,2025-01-26,Mobile,Completed,Final Approval
APP0010227,CUST0010227,2025-03-03,Mobile,In Progress,Form
APP0010228,CUST0010228,2025-05-12,Web,Completed,Final Approval
APP0010229,CUST0010229,2025-04-15,Mobile,Completed,Final Approval
APP0010230,CUST0010230,2025-03-23,Mobile,Completed,Final Approval
APP0010231,CUST0010231,2024-12-20,Web,Completed,Final Approval
APP0010232,CUST0010232,2024-10-08,Web,Abandoned,KYC
APP0010233,CUST0010233,2025-02-04,Mobile,Completed,Final Approval
APP0010234,CUST0010234,2024-12-03,Web,Completed,Final Approval
APP0010235,CUST0010235,2025-03-21,Web,Rejected,Document Upload
APP0010236,CUST0010236,2025-06-17,Mobile,In Progress,KYC
APP0010237,CUST0010237,2025-03-20,Mobile,Abandoned,Form
APP0010238,CUST0010238,2025-03-31,Web,Completed,Final Approval
APP0010239,CUST0010239,2024-09-15,Mobile,Abandoned,KYC
APP0010240,CUST0010240,2025-04-23,Mobile,Completed,Final Approval
APP0010241,CUST0010241,2025-02-07,Web,Rejected,Document Upload
APP0010242,CUST0010242,2024-10-15,Mobile,Completed,Final Approval
APP0010243,CUST0010243,2024-11-17,Mobile,Abandoned,Document Upload
APP0010244,CUST0010244,2025-06-11,Mobile,Completed,Final Approval
APP0010245,CUST0010245,2025-07-31,Mobile,Abandoned,Form
APP0010246,CUST0010246,2025-03-04,Web,Completed,Final Approval
APP0010247,CUST0010247,2025-08-22,Mobile,Completed,Final Approval
APP0010248,CUST0010248,2024-11-04,Mobile,Completed,Final Approval
APP0010249,CUST0010249,2024-12-18,Web,Completed,Final Approval
APP0010250,CUST0010250,2025-08-05,Web,Abandoned,Form
APP0010251,CUST0010251,2024-11-02,Mobile,Abandoned,KYC
APP0010252,CUST0010252,2025-04-28,Mobile,Completed,Final Approval
APP0010253,CUST0010253,2024-11-19,Mobile,Completed,Final Approval
