Customer_ID,Age,Gender,Location,Occupation,Income_Band,Risk_Segment
CUST0013621,25,Female,Manchester,Student,Medium,Low
CUST0013622,20,Male,London,Employed - Full Time,Low,Medium
CUST0013623,51,Male,London,Student,Medium,Low
CUST0013624,64,Female,Leeds,Employed - Full Time,Medium,Low
CUST0013625,26,Female,London,Student,Medium,Low
CUST0013626,40,Male,Sheffield,Unemployed,Low,Low
CUST0013627,44,Female,Nottingham,Employed - Full Time,High,Low
CUST0013628,54,Male,Manchester,Employed - Full Time,Medium,Low
CUST0013629,38,Female,Leeds,Employed - Part Time,High,Low
CUST0013630,60,Female,London,Employed - Full Time,Medium,Low
CUST0013631,40,Female,Sheffield,Employed - Full Time,Low,Low
CUST0013632,19,Female,London,Employed - Part Time,Medium,Medium
CUST0013633,66,Male,Cardiff,Self-Employed,Low,Medium
CUST0013634,30,Male,Southampton,Employed - Full Time,Low,Low
CUST0013635,21,Male,Edinburgh,Employed - Full Time,Low,High
CUST0013636,75,Female,Edinburgh,Retired,Low,Low
CUST0013637,40,Female,Birmingham,Employed - Full Time,Medium,Low
CUST0013638,53,Other/Prefer not to say,Liverpool,Employed - Full Time,High,High
CUST0013639,29,Female,Manchester,Employed - Part Time,Medium,High
CUST0013640,39,Male,Liverpool,Student,Low,Medium
CUST0013641,18,Male,London,Employed - Full Time,High,Low
CUST0013642,34,Male,London,Employed - Full Time,Low,Medium
CUST0013643,25,Female,Edinburgh,Employed - Full Time,Medium,Low
CUST0013644,28,Male,Manchester,Employed - Full Time,Medium,Medium
CUST0013645,33,Male,Liverpool,Employed - Full Time,Low,Medium
CUST0013646,47,Female,Manchester,Employed - Full Time,Medium,Low
CUST0013647,44,Female,London,Employed - Full Time,Medium,Low
CUST0013648,22,Male,Leeds,Employed - Full Time,Low,Low
CUST0013649,38,Male,Southampton,Retired,Medium,Low
CUST0013650,54,Female,London,Unemployed,High,Medium
CUST0013651,24,Female,Manchester,Employed - Full Time,Medium,High
CUST0013652,43,Male,Glasgow,Employed - Full Time,Low,Low
CUST0013653,54,Male,Birmingham,Unemployed,Low,Medium
CUST0013654,41,Male,London,Self-Employed,Medium,High
CUST0013655,37,Female,Newcastle,Self-Employed,Low,Medium
CUST0013656,54,Female,Manchester,Self-Employed,Medium,Low
CUST0013657,37,Female,Newcastle,Employed - Full Time,Low,Medium
CUST0013658,28,Male,Leicester,Employed - Full Time,Low,Medium
CUST0013659,67,Male,Manchester,Employed - Full Time,Medium,Low
CUST0013660,31,Female,Leeds,Employed - Full Time,Medium,Low
CUST0013661,28,Female,Coventry,Retired,Low,Medium
CUST0013662,40,Male,London,Unemployed,Medium,Medium
CUST0013663,37,Male,Bristol,Self-Employed,Low,Low
CUST0013664,20,Female,Liverpool,Self-Employed,High,Low
CUST0013665,38,Male,Bristol,Employed - Part Time,Medium,Low
CUST0013666,36,Other/Prefer not to say,Belfast,Student,Medium,High
CUST0013667,29,Female,Cardiff,Unemployed,Medium,Low
CUST0013668,32,Female,Leicester,Self-Employed,Low,Low
CUST0013669,46,Female,Belfast,Self-Employed,Low,Low
CUST0013670,47,Male,London,Employed - Part Time,Medium,Low
CUST0013671,25,Male,Coventry,Employed - Full Time,Medium,Low
CUST0013672,63,Male,London,Employed - Full Time,Medium,Medium
CUST0013673,23,Male,Liverpool,Employed - Full Time,Low,Low
CUST0013674,54,Female,London,Unemployed,Low,High
CUST0013675,46,Female,Southampton,Retired,High,Low
CUST0013676,54,Female,Manchester,Employed - Full Time,Low,Medium
CUST0013677,56,Female,Manchester,Employed - Full Time,Low,Low
CUST0013678,30,Female,Birmingham,Employed - Full Time,Low,Low
CUST0013679,18,Female,Glasgow,Employed - Full Time,Medium,Medium
CUST0013680,60,Female,Bristol,Employed - Full Time,High,Medium
CUST0013681,52,Male,Birmingham,Employed - Part Time,Medium,Medium
CUST0013682,64,Female,London,Unemployed,Medium,Low
CUST0013683,21,Male,London,Unemployed,Low,Medium
CUST0013684,56,Male,London,Student,High,High
CUST0013685,34,Female,London,Employed - Full Time,Medium,High
CUST0013686,26,Male,Edinburgh,Employed - Full Time,Low,Medium
CUST0013687,44,Other/Prefer not to say,Sheffield,Self-Employed,Medium,Medium
CUST0013688,67,Female,Southampton,Self-Employed,Medium,Medium
CUST0013689,19,Other/Prefer not to say,Leeds,Unemployed,Medium,Low
CUST0013690,43,Female,Glasgow,Employed - Full Time,Medium,Medium
CUST0013691,20,Female,London,Employed - Full Time,Medium,Low
CUST0013692,61,Female,London,Employed - Full Time,High,Medium
CUST0013693,30,Male,Southampton,Student,High,Low
CUST0013694,36,Female,Liverpool,Retired,Low,Medium
CUST0013695,35,Male,Birmingham,Employed - Full Time,High,Medium
CUST0013696,40,Female,Birmingham,Employed - Full Time,High,Low
CUST0013697,43,Male,Glasgow,Employed - Full Time,High,Medium
CUST0013698,33,Female,Sheffield,Retired,Medium,Low
CUST0013699,18,Female,Leicester,Employed - Full Time,Medium,Medium
CUST0013700,39,Male,London,Unemployed,Medium,Medium
CUST0013701,41,Female,Bristol,Retired,Low,Medium
CUST0013702,41,Male,London,Employed - Full Time,Medium,Medium
CUST0013703,19,Male,Birmingham,Retired,Medium,Medium
CUST0013704,25,Female,Manchester,Unemployed,High,Low
CUST0013705,26,Male,Nottingham,Employed - Full Time,Low,Low
CUST0013706,68,Female,Leeds,Employed - Full Time,Medium,Low
CUST0013707,33,Male,Bristol,Employed - Full Time,High,Low
CUST0013708,36,Other/Prefer not to say,Bristol,Employed - Part Time,Low,Low
CUST0013709,31,Male,Edinburgh,Unemployed,Low,Medium
CUST0013710,31,Male,London,Employed - Full Time,Medium,Medium
CUST0013711,24,Male,Southampton,Employed - Full Time,Medium,Low
CUST0013712,32,Female,Nottingham,Unemployed,Low,Low
CUST0013713,26,Female,Newcastle,Employed - Full Time,Low,Medium
CUST0013714,22,Male,London,Employed - Full Time,Medium,Low
CUST0013715,20,Female,Manchester,Unemployed,Low,Medium
CUST0013716,27,Male,Edinburgh,Employed - Full Time,High,Low
CUST0013717,32,Male,Coventry,Employed - Part Time,Medium,Low
CUST0013718,60,Male,Glasgow,Employed - Full Time,High,Medium
CUST0013719,63,Male,London,Employed - Full Time,Low,Medium
CUST0013720,43,Female,Bristol,Self-Employed,Low,Medium
CUST0013721,39,Male,Birmingham,Employed - Full Time,Low,Low
CUST0013722,22,Female,Bristol,Retired,Medium,Low
CUST0013723,52,Female,Glasgow,Retired,Medium,Low
CUST0013724,71,Male,Edinburgh,Employed - Part Time,Medium,Medium
CUST0013725,32,Male,Liverpool,Employed - Full Time,Medium,Low
CUST0013726,26,Female,Sheffield,Student,High,Low
CUST0013727,53,Female,London,Student,High,Medium
CUST0013728,51,Female,Southampton,Unemployed,Medium,Low
CUST0013729,43,Male,Leicester,Retired,Low,Medium
CUST0013730,40,Female,London,Employed - Part Time,Medium,Medium
CUST0013731,26,Male,Leeds,Employed - Full Time,Medium,High
CUST0013732,59,Male,Southampton,Employed - Full Time,Medium,High
CUST0013733,47,Female,Glasgow,Self-Employed,High,Low
CUST0013734,35,Male,Newcastle,Employed - Full Time,Low,Low
CUST0013735,47,Male,Edinburgh,Unemployed,Medium,Medium
CUST0013736,53,Female,Newcastle,Employed - Full Time,Medium,High
CUST0013737,60,Male,London,Employed - Full Time,Medium,Low
CUST0013738,30,Male,Manchester,Retired,High,Medium
CUST0013739,28,Male,Leeds,Retired,High,Low
CUST0013740,57,Male,Cardiff,Retired,Low,High
CUST0013741,33,Male,London,Employed - Full Time,Medium,High
CUST0013742,38,Male,Coventry,Employed - Full Time,High,High
CUST0013743,37,Female,Coventry,Employed - Full Time,Low,Low
CUST0013744,34,Male,Liverpool,Self-Employed,High,Medium
CUST0013745,44,Male,Leicester,Employed - Full Time,Medium,Medium
CUST0013746,23,Male,Sheffield,Student,Medium,Low
CUST0013747,31,Male,London,Employed - Full Time,Low,Medium
CUST0013748,29,Female,Belfast,Unemployed,Low,Medium
CUST0013749,41,Male,London,Retired,Low,Medium
CUST0013750,40,Female,Manchester,Employed - Full Time,Low,Low
CUST0013751,35,Male,Sheffield,Student,Medium,High
CUST0013752,19,Male,Southampton,Student,Medium,Low
CUST0013753,40,Female,London,Self-Employed,High,Medium
CUST0013754,37,Male,London,Retired,High,Low
CUST0013755,23,Male,London,Employed - Full Time,Low,Low
CUST0013756,43,Male,London,Self-Employed,Medium,Medium
CUST0013757,55,Male,Edinburgh,Student,High,High
CUST0013758,58,Male,Cardiff,Unemployed,Low,Medium
CUST0013759,35,Female,London,Self-Employed,Low,Low
CUST0013760,41,Male,Liverpool,Employed - Part Time,Medium,Low
CUST0013761,45,Male,London,Self-Employed,Medium,Medium
CUST0013762,35,Male,London,Employed - Full Time,Low,Medium
CUST0013763,21,Male,London,Student,Medium,Medium
CUST0013764,45,Male,Nottingham,Employed - Full Time,Low,Medium
CUST0013765,25,Male,Liverpool,Retired,Medium,High
CUST0013766,45,Female,Bristol,Retired,Medium,Medium
CUST0013767,55,Male,Glasgow,Student,Low,Low
CUST0013768,53,Male,London,Employed - Full Time,Low,High
CUST0013769,71,Male,Belfast,Employed - Full Time,Low,Low
CUST0013770,22,Other/Prefer not to say,Coventry,Employed - Full Time,High,Low
CUST0013771,49,Male,London,Employed - Full Time,Medium,Low
CUST0013772,40,Female,Birmingham,Employed - Full Time,Low,Low
CUST0013773,46,Male,Birmingham,Employed - Part Time,Low,Medium
CUST0013774,22,Female,Bristol,Self-Employed,Medium,Low
CUST0013775,28,Female,London,Employed - Full Time,Medium,Medium
CUST0013776,29,Male,Bristol,Employed - Full Time,Medium,Low
CUST0013777,62,Female,Glasgow,Employed - Full Time,Medium,Low
CUST0013778,54,Male,Manchester,Self-Employed,Low,Medium
CUST0013779,38,Female,London,Self-Employed,Low,Low
CUST0013780,20,Male,Leeds,Unemployed,Low,Medium
CUST0013781,32,Female,Cardiff,Retired,Medium,Medium
CUST0013782,45,Male,Manchester,Employed - Full Time,Low,Low
CUST0013783,31,Male,London,Employed - Full Time,Medium,Medium
CUST0013784,26,Male,Edinburgh,Employed - Part Time,Low,Low
CUST0013785,64,Female,Glasgow,Employed - Full Time,High,High
CUST0013786,32,Male,Southampton,Retired,Medium,Low
CUST0013787,40,Female,Glasgow,Retired,Low,Low
CUST0013788,44,Female,Southampton,Employed - Full Time,Medium,Low
CUST0013789,23,Male,Bristol,Employed - Full Time,Low,Low
CUST0013790,21,Male,Bristol,Student,Medium,Low
CUST0013791,19,Female,Birmingham,Employed - Full Time,Medium,Medium
CUST0013792,36,Female,Bristol,Employed - Full Time,Low,Low
CUST0013793,77,Female,Nottingham,Employed - Full Time,Medium,Low
CUST0013794,47,Female,Newcastle,Employed - Full Time,Low,High
CUST0013795,51,Male,London,Employed - Full Time,High,Low
CUST0013796,40,Female,Birmingham,Employed - Full Time,Low,Low
CUST0013797,34,Male,Manchester,Employed - Full Time,Low,Low
CUST0013798,40,Male,Glasgow,Employed - Full Time,Medium,Medium
CUST0013799,38,Male,London,Self-Employed,Low,Medium
CUST0013800,26,Female,Leeds,Employed - Full Time,Medium,Low
CUST0013801,57,Female,Coventry,Unemployed,Low,Low
CUST0013802,30,Male,Liverpool,Employed - Full Time,High,Medium
CUST0013803,42,Other/Prefer not to say,London,Employed - Full Time,Medium,Low
CUST0013804,28,Female,Glasgow,Employed - Part Time,Medium,Medium
CUST0013805,18,Male,Leeds,Retired,Medium,Low
CUST0013806,39,Male,Leicester,Employed - Full Time,Low,Low
CUST0013807,35,Other/Prefer not to say,Southampton,Employed - Full Time,Medium,Medium
CUST0013808,27,Female,Belfast,Employed - Full Time,Medium,Medium
CUST0013809,26,Male,London,Student,Medium,Medium
CUST0013810,25,Female,Manchester,Employed - Full Time,Low,Medium
CUST0013811,80,Male,Belfast,Retired,Medium,Low
CUST0013812,23,Female,Edinburgh,Employed - Full Time,Low,High
CUST0013813,37,Female,Bristol,Self-Employed,Low,Low
CUST0013814,19,Female,Sheffield,Employed - Full Time,Low,Low
CUST0013815,42,Female,London,Unemployed,Medium,Low
CUST0013816,43,Female,Newcastle,Employed - Full Time,Medium,Medium
CUST0013817,44,Male,Nottingham,Retired,Low,Low
CUST0013818,44,Male,London,Employed - Part Time,Low,Medium
CUST0013819,31,Female,Glasgow,Student,Medium,Medium
CUST0013820,41,Male,London,Employed - Full Time,Low,High
CUST0013821,60,Male,Liverpool,Self-Employed,Medium,Medium
CUST0013822,46,Female,Belfast,Employed - Full Time,Low,Low
CUST0013823,65,Other/Prefer not to say,London,Retired,Medium,Low
CUST0013824,41,Male,Liverpool,Employed - Part Time,Low,High
CUST0013825,22,Male,Manchester,Employed - Part Time,Medium,Medium
CUST0013826,48,Female,London,Self-Employed,Medium,Medium
CUST0013827,48,Male,London,Employed - Full Time,High,Medium
CUST0013828,36,Female,Liverpool,Employed - Full Time,Low,Medium
CUST0013829,27,Male,London,Student,Low,Low
CUST0013830,30,Female,Cardiff,Employed - Full Time,Medium,Low
CUST0013831,54,Female,London,Employed - Full Time,High,High
CUST0013832,18,Female,London,Employed - Part Time,Medium,Low
CUST0013833,54,Female,Liverpool,Employed - Part Time,Medium,Medium
CUST0013834,55,Female,Birmingham,Employed - Full Time,Low,Low
CUST0013835,33,Female,Belfast,Employed - Full Time,High,Medium
CUST0013836,57,Female,Sheffield,Employed - Full Time,Low,Low
CUST0013837,52,Male,Glasgow,Employed - Full Time,Medium,Low
CUST0013838,55,Female,Bristol,Student,Low,Medium
CUST0013839,37,Male,Leeds,Employed - Full Time,Medium,Low
CUST0013840,36,Male,Southampton,Employed - Full Time,Low,Medium
CUST0013841,30,Male,Birmingham,Employed - Full Time,Medium,Low
CUST0013842,62,Female,Manchester,Self-Employed,High,Low
CUST0013843,39,Male,London,Employed - Full Time,Medium,Low
CUST0013844,44,Male,Newcastle,Unemployed,High,Medium
CUST0013845,32,Male,Belfast,Employed - Full Time,Low,Low
CUST0013846,58,Female,Birmingham,Self-Employed,Medium,Low
CUST0013847,43,Male,London,Employed - Part Time,Low,Medium
CUST0013848,39,Male,Manchester,Employed - Full Time,High,High
CUST0013849,40,Male,Cardiff,Employed - Full Time,Low,Low
CUST0013850,29,Male,Edinburgh,Employed - Full Time,Medium,Low
CUST0013851,67,Male,Edinburgh,Student,High,Low
CUST0013852,31,Male,London,Employed - Full Time,Medium,Medium
CUST0013853,77,Female,Cardiff,Unemployed,Medium,High
CUST0013854,39,Male,London,Employed - Full Time,Medium,Low
CUST0013855,28,Female,London,Retired,Low,Low
CUST0013856,53,Male,Birmingham,Employed - Full Time,Medium,Medium
CUST0013857,40,Female,Liverpool,Employed - Full Time,Medium,High
CUST0013858,38,Female,London,Self-Employed,Low,High
CUST0013859,24,Female,Birmingham,Employed - Full Time,Medium,Medium
CUST0013860,47,Male,Newcastle,Employed - Full Time,Medium,Medium
CUST0013861,47,Female,Coventry,Employed - Part Time,Medium,Medium
CUST0013862,60,Female,London,Student,Low,Medium
CUST0013863,25,Female,Newcastle,Employed - Full Time,Medium,Low
CUST0013864,55,Female,Manchester,Student,Low,High
CUST0013865,60,Other/Prefer not to say,Bristol,Student,Low,Medium
CUST0013866,63,Male,Edinburgh,Unemployed,High,Low
CUST0013867,64,Male,Sheffield,Retired,High,Medium
CUST0013868,23,Female,Belfast,Retired,High,Low
CUST0013869,35,Female,Edinburgh,Employed - Full Time,Low,Medium
CUST0013870,24,Male,London,Self-Employed,Medium,Medium
CUST0013871,50,Male,Leeds,Employed - Full Time,Low,Low
CUST0013872,63,Male,Bristol,Employed - Part Time,Medium,Medium
CUST0013873,32,Male,Cardiff,Student,Medium,Low
CUST0013874,25,Male,Leeds,Employed - Full Time,Medium,Low
CUST0013875,34,Male,London,Employed - Full Time,Medium,Low
CUST0013876,34,Female,Nottingham,Employed - Full Time,Low,Low
CUST0013877,26,Female,Edinburgh,Unemployed,High,Low
CUST0013878,20,Female,London,Employed - Full Time,Medium,Medium
CUST0013879,27,Male,Nottingham,Employed - Full Time,Medium,Medium
CUST0013880,29,Female,London,Employed - Full Time,Medium,High
CUST0013881,35,Male,Sheffield,Retired,Medium,Medium
CUST0013882,25,Male,Manchester,Employed - Full Time,Medium,Medium
CUST0013883,54,Male,Manchester,Student,Medium,Medium
CUST0013884,63,Male,London,Employed - Part Time,Low,Medium
CUST0013885,23,Male,Southampton,Retired,Medium,Medium
CUST0013886,19,Male,London,Student,Low,Medium
CUST0013887,62,Female,Newcastle,Retired,Medium,Medium
CUST0013888,46,Female,Belfast,Employed - Part Time,Medium,Low
CUST0013889,36,Male,Liverpool,Employed - Full Time,Medium,Low
CUST0013890,23,Female,Birmingham,Employed - Full Time,Low,Low
CUST0013891,38,Male,London,Employed - Full Time,Low,Low
CUST0013892,26,Female,London,Unemployed,Medium,High
CUST0013893,47,Female,Leeds,Employed - Full Time,Low,Low
CUST0013894,61,Male,London,Employed - Full Time,Medium,Low
CUST0013895,59,Other/Prefer not to say,London,Employed - Full Time,Medium,Low
CUST0013896,23,Male,Manchester,Employed - Full Time,High,Low
CUST0013897,41,Female,London,Retired,High,High
CUST0013898,64,Female,London,Employed - Full Time,High,Low
CUST0013899,38,Male,Leeds,Unemployed,Medium,Low
CUST0013900,33,Female,Belfast,Self-Employed,Medium,Low
CUST0013901,46,Male,Sheffield,Retired,Low,Low
CUST0013902,27,Male,London,Employed - Full Time,High,Low
CUST0013903,39,Male,Birmingham,Self-Employed,High,Low
CUST0013904,41,Female,Liverpool,Employed - Full Time,Low,Medium
CUST0013905,24,Female,Glasgow,Employed - Full Time,High,High
CUST0013906,50,Female,London,Unemployed,Low,Low
CUST0013907,31,Male,London,Employed - Full Time,Medium,Low
CUST0013908,68,Male,Liverpool,Employed - Full Time,Medium,Medium
CUST0013909,48,Male,London,Unemployed,Medium,Medium
CUST0013910,45,Male,London,Employed - Full Time,Low,Medium
CUST0013911,52,Male,Cardiff,Employed - Full Time,Medium,Medium
CUST0013912,20,Male,London,Employed - Full Time,High,Medium
CUST0013913,76,Male,Sheffield,Employed - Full Time,Low,High
CUST0013914,48,Female,Liverpool,Self-Employed,Low,Medium
CUST0013915,60,Female,London,Employed - Full Time,Medium,Medium
CUST0013916,43,Male,London,Employed - Part Time,Low,Medium
CUST0013917,46,Female,Belfast,Employed - Part Time,Low,Low
CUST0013918,76,Female,London,Employed - Part Time,Medium,Medium
CUST0013919,29,Female,London,Self-Employed,Low,Medium
CUST0013920,62,Female,Leeds,Employed - Full Time,Low,Low
CUST0013921,32,Female,Belfast,Employed - Full Time,Low,Medium
CUST0013922,25,Female,Belfast,Student,High,Medium
CUST0013923,41,Male,Birmingham,Self-Employed,Low,Low
CUST0013924,19,Female,Manchester,Unemployed,Low,Low
CUST0013925,58,Female,Glasgow,Student,High,Low
CUST0013926,33,Female,London,Employed - Full Time,High,Low
CUST0013927,38,Male,Belfast,Employed - Full Time,Medium,Low
CUST0013928,34,Female,London,Retired,Medium,Medium
CUST0013929,23,Male,London,Self-Employed,Medium,Low
CUST0013930,28,Male,Sheffield,Employed - Full Time,Medium,Medium
CUST0013931,53,Male,London,Employed - Full Time,Medium,High
CUST0013932,59,Female,Newcastle,Employed - Part Time,Low,Medium
CUST0013933,40,Male,London,Employed - Full Time,Medium,Low
CUST0013934,25,Female,Edinburgh,Retired,Low,Medium
CUST0013935,45,Female,Belfast,Employed - Full Time,Medium,High
CUST0013936,26,Male,Glasgow,Employed - Full Time,Low,Medium
CUST0013937,20,Male,Glasgow,Employed - Full Time,Low,Low
CUST0013938,20,Male,Manchester,Employed - Part Time,Low,Low
CUST0013939,30,Male,London,Employed - Full Time,Low,Low
CUST0013940,59,Female,Cardiff,Employed - Full Time,Low,Medium
CUST0013941,45,Male,Leeds,Employed - Full Time,Low,Medium
CUST0013942,35,Male,Birmingham,Self-Employed,Low,Medium
CUST0013943,20,Female,Cardiff,Self-Employed,Medium,Medium
